person,personLabel,genderLabel,film,filmLabel,genre,genreLabel,year
http://www.wikidata.org/entity/Q440910,Ken Jeong,male,http://www.wikidata.org/entity/Q232774,Transformers: Dark of the Moon,http://www.wikidata.org/entity/Q2484376,thriller film,2011
http://www.wikidata.org/entity/Q441913,James Remar,male,http://www.wikidata.org/entity/Q232774,Transformers: Dark of the Moon,http://www.wikidata.org/entity/Q2484376,thriller film,2011
http://www.wikidata.org/entity/Q442547,Stephen Graham,male,http://www.wikidata.org/entity/Q183555,Pirates of the Caribbean: On Stranger Tides,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q442547,Stephen Graham,male,http://www.wikidata.org/entity/Q183555,Pirates of the Caribbean: On Stranger Tides,http://www.wikidata.org/entity/Q157443,comedy film,2011
http://www.wikidata.org/entity/Q442547,Stephen Graham,male,http://www.wikidata.org/entity/Q183555,Pirates of the Caribbean: On Stranger Tides,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q442547,Stephen Graham,male,http://www.wikidata.org/entity/Q183555,Pirates of the Caribbean: On Stranger Tides,http://www.wikidata.org/entity/Q319221,adventure film,2011
http://www.wikidata.org/entity/Q442547,Stephen Graham,male,http://www.wikidata.org/entity/Q183555,Pirates of the Caribbean: On Stranger Tides,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q229313,Jessica Chastain,female,http://www.wikidata.org/entity/Q244257,The Tree of Life,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q229313,Jessica Chastain,female,http://www.wikidata.org/entity/Q244257,The Tree of Life,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q229313,Jessica Chastain,female,http://www.wikidata.org/entity/Q244257,The Tree of Life,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q229313,Jessica Chastain,female,http://www.wikidata.org/entity/Q244257,The Tree of Life,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q442547,Stephen Graham,male,http://www.wikidata.org/entity/Q183555,Pirates of the Caribbean: On Stranger Tides,http://www.wikidata.org/entity/Q157443,comedy film,2011
http://www.wikidata.org/entity/Q442547,Stephen Graham,male,http://www.wikidata.org/entity/Q183555,Pirates of the Caribbean: On Stranger Tides,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q442547,Stephen Graham,male,http://www.wikidata.org/entity/Q183555,Pirates of the Caribbean: On Stranger Tides,http://www.wikidata.org/entity/Q319221,adventure film,2011
http://www.wikidata.org/entity/Q442547,Stephen Graham,male,http://www.wikidata.org/entity/Q183555,Pirates of the Caribbean: On Stranger Tides,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q442547,Stephen Graham,male,http://www.wikidata.org/entity/Q183555,Pirates of the Caribbean: On Stranger Tides,http://www.wikidata.org/entity/Q157443,comedy film,2011
http://www.wikidata.org/entity/Q442547,Stephen Graham,male,http://www.wikidata.org/entity/Q183555,Pirates of the Caribbean: On Stranger Tides,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q442547,Stephen Graham,male,http://www.wikidata.org/entity/Q183555,Pirates of the Caribbean: On Stranger Tides,http://www.wikidata.org/entity/Q319221,adventure film,2011
http://www.wikidata.org/entity/Q175535,Matt Damon,male,http://www.wikidata.org/entity/Q185490,Hereafter,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q175535,Matt Damon,male,http://www.wikidata.org/entity/Q185490,Hereafter,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q272972,Robin Wright,female,http://www.wikidata.org/entity/Q138084,Rampart,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q272972,Robin Wright,female,http://www.wikidata.org/entity/Q138084,Rampart,http://www.wikidata.org/entity/Q959790,crime film,2011
http://www.wikidata.org/entity/Q306403,James Franco,male,http://www.wikidata.org/entity/Q243983,Rise of the Planet of the Apes,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q34975,Brian Cox,male,http://www.wikidata.org/entity/Q243983,Rise of the Planet of the Apes,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q34975,Brian Cox,male,http://www.wikidata.org/entity/Q243983,Rise of the Planet of the Apes,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q306403,James Franco,male,http://www.wikidata.org/entity/Q243983,Rise of the Planet of the Apes,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q306403,James Franco,male,http://www.wikidata.org/entity/Q243983,Rise of the Planet of the Apes,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q306403,James Franco,male,http://www.wikidata.org/entity/Q243983,Rise of the Planet of the Apes,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q306403,James Franco,male,http://www.wikidata.org/entity/Q243983,Rise of the Planet of the Apes,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q306403,James Franco,male,http://www.wikidata.org/entity/Q243983,Rise of the Planet of the Apes,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q34975,Brian Cox,male,http://www.wikidata.org/entity/Q243983,Rise of the Planet of the Apes,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q34975,Brian Cox,male,http://www.wikidata.org/entity/Q243983,Rise of the Planet of the Apes,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q34975,Brian Cox,male,http://www.wikidata.org/entity/Q243983,Rise of the Planet of the Apes,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q34975,Brian Cox,male,http://www.wikidata.org/entity/Q243983,Rise of the Planet of the Apes,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q442547,Stephen Graham,male,http://www.wikidata.org/entity/Q164933,London Boulevard,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q235707,Kellan Lutz,male,http://www.wikidata.org/entity/Q60506,The Twilight Saga: Breaking Dawn – Part 1,http://www.wikidata.org/entity/Q1146335,teen film,2011
http://www.wikidata.org/entity/Q235707,Kellan Lutz,male,http://www.wikidata.org/entity/Q60506,The Twilight Saga: Breaking Dawn – Part 1,http://www.wikidata.org/entity/Q1146335,teen film,2011
http://www.wikidata.org/entity/Q235707,Kellan Lutz,male,http://www.wikidata.org/entity/Q60506,The Twilight Saga: Breaking Dawn – Part 1,http://www.wikidata.org/entity/Q1146335,teen film,2011
http://www.wikidata.org/entity/Q191084,Val Kilmer,male,http://www.wikidata.org/entity/Q245430,5 Days of War,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q191084,Val Kilmer,male,http://www.wikidata.org/entity/Q245430,5 Days of War,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q191084,Val Kilmer,male,http://www.wikidata.org/entity/Q245430,5 Days of War,http://www.wikidata.org/entity/Q369747,war film,2011
http://www.wikidata.org/entity/Q191084,Val Kilmer,male,http://www.wikidata.org/entity/Q245430,5 Days of War,http://www.wikidata.org/entity/Q2484376,thriller film,2011
http://www.wikidata.org/entity/Q235707,Kellan Lutz,male,http://www.wikidata.org/entity/Q60506,The Twilight Saga: Breaking Dawn – Part 1,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q235707,Kellan Lutz,male,http://www.wikidata.org/entity/Q60506,The Twilight Saga: Breaking Dawn – Part 1,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q235707,Kellan Lutz,male,http://www.wikidata.org/entity/Q60506,The Twilight Saga: Breaking Dawn – Part 1,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q235707,Kellan Lutz,male,http://www.wikidata.org/entity/Q60506,The Twilight Saga: Breaking Dawn – Part 1,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q235707,Kellan Lutz,male,http://www.wikidata.org/entity/Q60506,The Twilight Saga: Breaking Dawn – Part 1,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q235707,Kellan Lutz,male,http://www.wikidata.org/entity/Q60506,The Twilight Saga: Breaking Dawn – Part 1,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q212064,Channing Tatum,male,http://www.wikidata.org/entity/Q249350,Haywire,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q212064,Channing Tatum,male,http://www.wikidata.org/entity/Q249350,Haywire,http://www.wikidata.org/entity/Q959790,crime film,2011
http://www.wikidata.org/entity/Q212064,Channing Tatum,male,http://www.wikidata.org/entity/Q249350,Haywire,http://www.wikidata.org/entity/Q1200678,mystery film,2011
http://www.wikidata.org/entity/Q212064,Channing Tatum,male,http://www.wikidata.org/entity/Q249350,Haywire,http://www.wikidata.org/entity/Q2297927,spy film,2011
http://www.wikidata.org/entity/Q234434,Juno Temple,female,http://www.wikidata.org/entity/Q74643,Killer Joe,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q234434,Juno Temple,female,http://www.wikidata.org/entity/Q74643,Killer Joe,http://www.wikidata.org/entity/Q157443,comedy film,2011
http://www.wikidata.org/entity/Q1535860,Marc Macaulay,male,http://www.wikidata.org/entity/Q74643,Killer Joe,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q1535860,Marc Macaulay,male,http://www.wikidata.org/entity/Q74643,Killer Joe,http://www.wikidata.org/entity/Q157443,comedy film,2011
http://www.wikidata.org/entity/Q212064,Channing Tatum,male,http://www.wikidata.org/entity/Q81145,The Eagle,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q212064,Channing Tatum,male,http://www.wikidata.org/entity/Q81145,The Eagle,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q212064,Channing Tatum,male,http://www.wikidata.org/entity/Q81145,The Eagle,http://www.wikidata.org/entity/Q319221,adventure film,2011
http://www.wikidata.org/entity/Q212064,Channing Tatum,male,http://www.wikidata.org/entity/Q81145,The Eagle,http://www.wikidata.org/entity/Q369747,war film,2011
http://www.wikidata.org/entity/Q212064,Channing Tatum,male,http://www.wikidata.org/entity/Q81145,The Eagle,http://www.wikidata.org/entity/Q319221,adventure film,2011
http://www.wikidata.org/entity/Q212064,Channing Tatum,male,http://www.wikidata.org/entity/Q81145,The Eagle,http://www.wikidata.org/entity/Q369747,war film,2011
http://www.wikidata.org/entity/Q234434,Juno Temple,female,http://www.wikidata.org/entity/Q309248,The Three Musketeers,http://www.wikidata.org/entity/Q319221,adventure film,2011
http://www.wikidata.org/entity/Q234434,Juno Temple,female,http://www.wikidata.org/entity/Q309248,The Three Musketeers,http://www.wikidata.org/entity/Q157443,comedy film,2011
http://www.wikidata.org/entity/Q234434,Juno Temple,female,http://www.wikidata.org/entity/Q309248,The Three Musketeers,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q234434,Juno Temple,female,http://www.wikidata.org/entity/Q309248,The Three Musketeers,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q313043,Richard Jenkins,male,http://www.wikidata.org/entity/Q264869,Let Me In,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q313043,Richard Jenkins,male,http://www.wikidata.org/entity/Q264869,Let Me In,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q313043,Richard Jenkins,male,http://www.wikidata.org/entity/Q264869,Let Me In,http://www.wikidata.org/entity/Q200092,horror film,2011
http://www.wikidata.org/entity/Q313043,Richard Jenkins,male,http://www.wikidata.org/entity/Q264869,Let Me In,http://www.wikidata.org/entity/Q1200678,mystery film,2011
http://www.wikidata.org/entity/Q200355,Olivia Wilde,female,http://www.wikidata.org/entity/Q263930,The Next Three Days,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q200355,Olivia Wilde,female,http://www.wikidata.org/entity/Q263930,The Next Three Days,http://www.wikidata.org/entity/Q959790,crime film,2011
http://www.wikidata.org/entity/Q219373,Elizabeth Banks,female,http://www.wikidata.org/entity/Q263930,The Next Three Days,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q219373,Elizabeth Banks,female,http://www.wikidata.org/entity/Q263930,The Next Three Days,http://www.wikidata.org/entity/Q959790,crime film,2011
http://www.wikidata.org/entity/Q313043,Richard Jenkins,male,http://www.wikidata.org/entity/Q264869,Let Me In,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q313043,Richard Jenkins,male,http://www.wikidata.org/entity/Q264869,Let Me In,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q313043,Richard Jenkins,male,http://www.wikidata.org/entity/Q264869,Let Me In,http://www.wikidata.org/entity/Q200092,horror film,2011
http://www.wikidata.org/entity/Q313043,Richard Jenkins,male,http://www.wikidata.org/entity/Q264869,Let Me In,http://www.wikidata.org/entity/Q1200678,mystery film,2011
http://www.wikidata.org/entity/Q200355,Olivia Wilde,female,http://www.wikidata.org/entity/Q263930,The Next Three Days,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q219373,Elizabeth Banks,female,http://www.wikidata.org/entity/Q263930,The Next Three Days,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q229313,Jessica Chastain,female,http://www.wikidata.org/entity/Q204374,The Help,http://www.wikidata.org/entity/Q859369,comedy drama,2011
http://www.wikidata.org/entity/Q229313,Jessica Chastain,female,http://www.wikidata.org/entity/Q204374,The Help,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q229313,Jessica Chastain,female,http://www.wikidata.org/entity/Q204374,The Help,http://www.wikidata.org/entity/Q859369,comedy drama,2011
http://www.wikidata.org/entity/Q229313,Jessica Chastain,female,http://www.wikidata.org/entity/Q204374,The Help,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q229313,Jessica Chastain,female,http://www.wikidata.org/entity/Q204374,The Help,http://www.wikidata.org/entity/Q859369,comedy drama,2011
http://www.wikidata.org/entity/Q229313,Jessica Chastain,female,http://www.wikidata.org/entity/Q204374,The Help,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q229313,Jessica Chastain,female,http://www.wikidata.org/entity/Q204374,The Help,http://www.wikidata.org/entity/Q859369,comedy drama,2011
http://www.wikidata.org/entity/Q229313,Jessica Chastain,female,http://www.wikidata.org/entity/Q204374,The Help,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q175535,Matt Damon,male,http://www.wikidata.org/entity/Q326114,True Grit,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q175535,Matt Damon,male,http://www.wikidata.org/entity/Q326114,True Grit,http://www.wikidata.org/entity/Q319221,adventure film,2011
http://www.wikidata.org/entity/Q296822,Vinnie Jones,male,http://www.wikidata.org/entity/Q392328,Age of the Dragons,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q296822,Vinnie Jones,male,http://www.wikidata.org/entity/Q392328,Age of the Dragons,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q296822,Vinnie Jones,male,http://www.wikidata.org/entity/Q392328,Age of the Dragons,http://www.wikidata.org/entity/Q2484376,thriller film,2011
http://www.wikidata.org/entity/Q314133,Anton Yelchin,male,http://www.wikidata.org/entity/Q268824,Fright Night,http://www.wikidata.org/entity/Q157443,comedy film,2011
http://www.wikidata.org/entity/Q314133,Anton Yelchin,male,http://www.wikidata.org/entity/Q268824,Fright Night,http://www.wikidata.org/entity/Q1146335,teen film,2011
http://www.wikidata.org/entity/Q314133,Anton Yelchin,male,http://www.wikidata.org/entity/Q268824,Fright Night,http://www.wikidata.org/entity/Q157443,comedy film,2011
http://www.wikidata.org/entity/Q314133,Anton Yelchin,male,http://www.wikidata.org/entity/Q268824,Fright Night,http://www.wikidata.org/entity/Q1146335,teen film,2011
http://www.wikidata.org/entity/Q229410,Melissa Leo,female,http://www.wikidata.org/entity/Q323472,The Fighter,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,http://www.wikidata.org/entity/Q369747,war film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,http://www.wikidata.org/entity/Q369747,war film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,http://www.wikidata.org/entity/Q369747,war film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q161916,Owen Wilson,male,http://www.wikidata.org/entity/Q206124,Midnight in Paris,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q161916,Owen Wilson,male,http://www.wikidata.org/entity/Q206124,Midnight in Paris,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q161916,Owen Wilson,male,http://www.wikidata.org/entity/Q206124,Midnight in Paris,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q161916,Owen Wilson,male,http://www.wikidata.org/entity/Q206124,Midnight in Paris,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,http://www.wikidata.org/entity/Q369747,war film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,http://www.wikidata.org/entity/Q369747,war film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,http://www.wikidata.org/entity/Q369747,war film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,http://www.wikidata.org/entity/Q319221,adventure film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,http://www.wikidata.org/entity/Q319221,adventure film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,http://www.wikidata.org/entity/Q319221,adventure film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,http://www.wikidata.org/entity/Q319221,adventure film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,http://www.wikidata.org/entity/Q319221,adventure film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,http://www.wikidata.org/entity/Q319221,adventure film,2011
http://www.wikidata.org/entity/Q228792,Dianna Agron,female,http://www.wikidata.org/entity/Q470407,I Am Number Four,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q228792,Dianna Agron,female,http://www.wikidata.org/entity/Q470407,I Am Number Four,http://www.wikidata.org/entity/Q1146335,teen film,2011
http://www.wikidata.org/entity/Q228792,Dianna Agron,female,http://www.wikidata.org/entity/Q470407,I Am Number Four,http://www.wikidata.org/entity/Q2484376,thriller film,2011
http://www.wikidata.org/entity/Q228792,Dianna Agron,female,http://www.wikidata.org/entity/Q470407,I Am Number Four,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q228792,Dianna Agron,female,http://www.wikidata.org/entity/Q470407,I Am Number Four,http://www.wikidata.org/entity/Q1146335,teen film,2011
http://www.wikidata.org/entity/Q228792,Dianna Agron,female,http://www.wikidata.org/entity/Q470407,I Am Number Four,http://www.wikidata.org/entity/Q2484376,thriller film,2011
http://www.wikidata.org/entity/Q272972,Robin Wright,female,http://www.wikidata.org/entity/Q474093,The Girl with the Dragon Tattoo,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q37876,Natalie Portman,female,http://www.wikidata.org/entity/Q474087,No Strings Attached,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q272972,Robin Wright,female,http://www.wikidata.org/entity/Q474093,The Girl with the Dragon Tattoo,http://www.wikidata.org/entity/Q200092,horror film,2011
http://www.wikidata.org/entity/Q272972,Robin Wright,female,http://www.wikidata.org/entity/Q474093,The Girl with the Dragon Tattoo,http://www.wikidata.org/entity/Q1200678,mystery film,2011
http://www.wikidata.org/entity/Q272972,Robin Wright,female,http://www.wikidata.org/entity/Q474093,The Girl with the Dragon Tattoo,http://www.wikidata.org/entity/Q2484376,thriller film,2011
http://www.wikidata.org/entity/Q37876,Natalie Portman,female,http://www.wikidata.org/entity/Q474087,No Strings Attached,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q41449,Michael Shannon,male,http://www.wikidata.org/entity/Q283932,Machine Gun Preacher,http://www.wikidata.org/entity/Q130232,drama film,2011
http://www.wikidata.org/entity/Q41449,Michael Shannon,male,http://www.wikidata.org/entity/Q283932,Machine Gun Preacher,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q41449,Michael Shannon,male,http://www.wikidata.org/entity/Q283932,Machine Gun Preacher,http://www.wikidata.org/entity/Q369747,war film,2011
http://www.wikidata.org/entity/Q41449,Michael Shannon,male,http://www.wikidata.org/entity/Q283932,Machine Gun Preacher,http://www.wikidata.org/entity/Q959790,crime film,2011
http://www.wikidata.org/entity/Q113206,Clark Gregg,male,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q113206,Clark Gregg,male,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q37876,Natalie Portman,female,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q37876,Natalie Portman,female,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q113206,Clark Gregg,male,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q113206,Clark Gregg,male,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q37876,Natalie Portman,female,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q37876,Natalie Portman,female,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q113206,Clark Gregg,male,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q37876,Natalie Portman,female,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q37876,Natalie Portman,female,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q37876,Natalie Portman,female,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q113206,Clark Gregg,male,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q113206,Clark Gregg,male,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q157394,fantasy film,2011
http://www.wikidata.org/entity/Q37876,Natalie Portman,female,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q319221,adventure film,2011
http://www.wikidata.org/entity/Q113206,Clark Gregg,male,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q319221,adventure film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q319221,adventure film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q319221,adventure film,2011
http://www.wikidata.org/entity/Q37876,Natalie Portman,female,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q188473,action film,2011
http://www.wikidata.org/entity/Q113206,Clark Gregg,male,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q319221,adventure film,2011
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,male,http://www.wikidata.org/entity/Q217020,Thor,http://www.wikidata.org/entity/Q319221,adventure film,2011
